Name	SMILES	Melting Point	Boiling Point	Length	Cycle_Count	Acid-P	Amide	Acyl_Halide-F	Acyl_Halide-Cl	Acyl_Halide-Br	Acyl_Halide-I	Ester-C	Acid-C	Ketone	Base-C	Aldehyde	Ether	Nitrile	Imine	Nitro	Amine-T	Amine-S	Amine-P	Allene	Alkine	Alkene	Org-Chloride	Org-Fluoride	Org-Bromide	Org-Iodide	Unidentified Acid	Unidentified Oxyl	Unidentified Base
2-chlorotricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaene	C1CC2=CC=CC=C2C(C3=CC=CC=C31)Cl	379.65	None	10	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	1	0	0	0	0	0	0
tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaen-2-ol	C1CC2=CC=CC=C2C(C3=CC=CC=C31)O	365.15	None	10	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
tricyclo[9.4.0.03,8]pentadeca-1(15),3,5,7,11,13-hexaen-2-one	C1CC2=CC=CC=C2C(=O)C3=CC=CC=C31	303.15	None	15	4	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	0	0
1-(1-phenylpentan-2-yl)pyrrolidine	CCCC(CC1=CC=CC=C1)N2CCCC2	None	426.15	9	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	3	0	0	0	0	0	0	0
4-(diethylsulfamoyl)benzoic acid	CCN(CC)S(=O)(=O)C1=CC=C(C=C1)C(=O)O	466.15	None	10	1	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	3	0	0	0	0	0	2	0
1-(2-hydroxyphenyl)-3-phenylprop-2-en-1-one	C1=CC=C(C=C1)C=CC(=O)C2=CC=CC=C2O	363.15	None	14	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	7	0	0	0	0	0	0	0
5-phenylmethoxy-1H-indole	C1=CC=C(C=C1)COC2=CC3=C(C=C2)NC=C3	375.15	None	13	3	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	7	0	0	0	0	0	0	0
1-amino-4-(methylamino)anthracene-9,10-dione	CNC1=C2C(=C(C=C1)N)C(=O)C3=CC=CC=C3C2=O	466.15	None	14	3	0	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0
2-(4-methylsulfonylphenyl)imidazo[1,2-a]pyridine	CS(=O)(=O)C1=CC=C(C=C1)C2=CN3C=CC=CC3=N2	516.15	None	15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	1	0	1	0	6	0	0	0	0	0	2	0
1-nitro-4-(4-nitrophenyl)sulfanylbenzene	C1=CC(=CC=C1[N+](=O)[O-])SC2=CC=C(C=C2)[N+](=O)[O-]	433.65	None	10	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	6	0	0	0	0	0	0	0
1,1-diphenylguanidine	C1=CC=C(C=C1)N(C2=CC=CC=C2)C(=N)N	423.15	None	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0
10-[(1-methylpyrrolidin-3-yl)methyl]phenothiazine;hydrochloride	CN1CCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42.Cl	461.4416666666666	None	21	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0
10-[(1-methylpyrrolidin-3-yl)methyl]phenothiazine	CN1CCC(C1)CN2C3=CC=CC=C3SC4=CC=CC=C42	383.0388888888889	None	20	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	6	0	0	0	0	0	0	0
1-[(2-methoxyphenyl)diazenyl]naphthalen-2-ol	COC1=CC=CC=C1N=NC2=C(C=CC3=CC=CC=C32)O	456.15	None	13	4	0	0	0	0	0	0	0	0	0	1	0	1	0	1	0	0	0	1	0	0	8	0	0	0	0	0	0	0
1,13-dimethyl-10-(2-phenylethyl)-10-azatricyclo[7.3.1.02,7]trideca-2(7),3,5-trien-4-ol	CC1C2CC3=C(C1(CCN2CCC4=CC=CC=C4)C)C=C(C=C3)O	454.15	None	9	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	1	0	0	0	6	0	0	0	0	0	0	0
5-ethyl-6-phenylphenanthridin-5-ium-3,8-diamine;bromide	CC[N+]1=C2C=C(C=CC2=C3C=CC(=CC3=C1C4=CC=CC=C4)N)N.[Br-]	523.15 and decomposes	None	8	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	10	0	0	0	0	0	0	0
2-ethylhexyl diphenyl phosphate	CCCCC(CC)COP(=O)(OC1=CC=CC=C1)OC2=CC=CC=C2	231.14999999999998	648.15	15	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	6	0	0	0	0	0	1	2
didecyl phenyl phosphite	CCCCCCCCCCOP(OCCCCCCCCCC)OC1=CC=CC=C1	273.15	None	19	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2
3,5,6,8-tetrahydroxy-1-methyl-9,10-dioxo-7-[(2R,3R,4R,5S,6R)-3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]anthracene-2-carboxylic acid	CC1=C2C(=CC(=C1C(=O)O)O)C(=O)C3=C(C2=O)C(=C(C(=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O	479.65 and decomposes	None	9	4	0	0	0	0	0	0	0	1	1	8	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1
5-methyl-2-pentylphenol	CCCCCC1=C(C=C(C=C1)C)O	297.15	None	8	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
sodium;dioxoalumanuide	O=[Al-]=O.[Na+]	1373.15	388.15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
dialuminum;triberyllium;dioxido(oxo)silane	[Be+2].[Be+2].[Be+2].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[O-][Si](=O)[O-].[Al+3].[Al+3]	1923.15	None	23	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6	12
oxo(oxoalumanyloxy)alumane	O=[Al]O[Al]=O	2327.15	3273.15 and decomposes	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2
gallanylidynearsane	[Ga]#[As]	1511.0018518518518	None	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
barium(2+);peroxide	[O-][O-].[Ba+2]	723.15	1073.15 and decomposes	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
oxoberyllium	[Be]=O	2827.15	4060.15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0
calcium;dihydroxide	[OH-].[OH-].[Ca+2]	853.15 and decomposes	None	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
oxocalcium	O=[Ca]	2853.0833333333335	3123.15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
calcium;peroxide	[O-][O-].[Ca+2]	473.15	None	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
tricalcium;phosphorus(3-)	[P-3].[P-3].[Ca+2].[Ca+2].[Ca+2]	1872.7796296296297	None	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oxocadmium	O=[Cd]	2134.5574074074075	1832.0759259259257 and decomposes	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sulfanylidenecadmium	S=[Cd]	1753.15	None	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oxocobalt	O=[Co]	2208.15	None	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
magnesium;dihydroxide	[OH-].[OH-].[Mg+2]	623.15 and decomposes	None	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
oxomagnesium	O=[Mg]	3078.15	2773.65	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
dioxolead	O=[Pb]=O	563.15 and decomposes	None	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
antimony(3+);oxygen(2-)	[O-2].[O-2].[O-2].[Sb+3].[Sb+3]	928.65	1760.65	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
dipotassium;sulfanide	[SH-].[K+].[K+]	1185.15	None	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
trioxomolybdenum	O=[Mo](=O)=O	1068.15	1428.15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
disodium;peroxide	[O-][O-].[Na+].[Na+]	733.15	930.15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
oxonickel	O=[Ni]	2237.7796296296297	None	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
oxozinc	O=[Zn]	2247.983333333333	2633.15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
strontium;peroxide	[O-][O-].[Sr+2]	488.15	None	3	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2
dioxothorium	O=[Th]=O	3663.15	4673.15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	1
trioxotungsten	O=[W](=O)=O	1745.15	None	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
dioxovanadiooxy(dioxo)vanadium	O=[V](=O)O[V](=O)=O	961.35	2023.15 and decomposes	5	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	2	1
3,5,7-trithia-1,2,4,6-tetraphosphatricyclo[2.2.1.02,6]heptane	P12P3P1SP(S2)S3	445.65	680.65	6	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sulfanylidenelead	S=[Pb]	1386.65	1554.15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sulfanylidenestrontium	S=[Sr]	2275.15	None	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
sulfanylidenezinc	S=[Zn]	1973.15	None	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
bis(sulfanylidene)molybdenum	S=[Mo]=S	2648.15	723.15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
hydroxy(oxo)manganese;manganese	O[Mn]=O.O[Mn]=O.[Mn]	1837.0388888888888	None	7	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	2
oxolead	O=[Pb]	1160.65	1744.15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sulfanylideneiron	S=[Fe]	1467.15	None	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oxocopper	O=[Cu]	1599.15	1299.15	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
copper;hydrate	O.[Cu].[Cu]	1508.15	2073.15	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
sulfanylidenecobalt	S=[Co]	1389.65	None	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
iron(3+);oxygen(2-)	[O-2].[O-2].[O-2].[Fe+3].[Fe+3]	1838.15	None	5	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
lead(2+);dicarbonate;dihydroxide	C(=O)([O-])[O-].C(=O)([O-])[O-].[OH-].[OH-].[Pb+2].[Pb+2].[Pb+2]	673.15 and decomposes	None	11	2	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6
5-bromo-N-(4-bromophenyl)-2-hydroxybenzamide	C1=CC(=CC=C1NC(=O)C2=C(C=CC(=C2)Br)O)Br	514.65	None	4	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	6	0	0	2	0	0	0	0
2-methoxypropan-1-ol	CC(CO)OC	None	399.81666666666666	4	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3-chloro-4-methylphenol	CC1=C(C=C(C=C1)O)Cl	328.65	501.15	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
4-chloro-2-methylphenol	CC1=C(C=CC(=C1)Cl)O	322.63148148148144	495.2444444444444	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
3-chloro-2-methylphenol	CC1=C(C=CC=C1Cl)O	359.15	498.15	4	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
6-methoxyquinoline	COC1=CC2=C(C=C1)N=CC=C2	299.65	579.15	10	2	0	0	0	0	0	0	0	0	0	0	0	1	0	4	0	0	1	0	0	0	1	0	0	0	0	0	0	0
8-methylnonanal	CC(C)CCCCCCC=O	None	470.15	10	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3,5-dibromo-N-(4-bromophenyl)-2-hydroxybenzamide	C1=CC(=CC=C1NC(=O)C2=C(C(=CC(=C2)Br)Br)O)Br	500.15	None	4	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	5	0	0	3	0	0	0	0
5-chloro-2-hydroxy-N-phenylbenzamide	C1=CC=C(C=C1)NC(=O)C2=C(C=CC(=C2)Cl)O	484.15	None	9	2	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	1	0	0	0	6	1	0	0	0	0	0	0
2-hydroxypropyl octadecanoate	CCCCCCCCCCCCCCCCCC(=O)OCC(C)O	323.15	None	22	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3-nitro-N-[2-[(3-nitrophenyl)sulfonylamino]ethyl]benzenesulfonamide	C1=CC(=CC(=C1)S(=O)(=O)NCCNS(=O)(=O)C2=CC=CC(=C2)[N+](=O)[O-])[N+](=O)[O-]	463.15	None	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	2	0	0	6	0	0	0	0	0	4	0
6,6-dimethyl-2-methylidenebicyclo[3.1.1]heptane	CC1(C2CCC(=C)C1C2)C	211.71249999999998	438.8166666666666	3	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
8-methylnonyl prop-2-enoate	CC(C)CCCCCCCOC(=O)C=C	173.14999999999998	431.15	13	0	0	0	0	0	0	0	0	0	1	0	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
2-O-(8-methylnonyl) 1-O-octyl benzene-1,2-dicarboxylate	CCCCCCCCOC(=O)C1=CC=CC=C1C(=O)OCCCCCCCC(C)C	371.15	720.15	27	1	0	0	0	0	0	0	1	0	1	0	0	1	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1-chloro-3-ethenylbenzene	C=CC1=CC(=CC=C1)Cl	None	461.84999999999997	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0
1-chloro-2-ethenylbenzene	C=CC1=CC=CC=C1Cl	209.9722222222222	461.91666666666663	9	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4	1	0	0	0	0	0	0
trioxochromium	O=[Cr](=O)=O	469.9833333333333 and decomposes	523.15 and decomposes	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	1
azanium;hydroxide	[NH4+].[OH-]	215.14999999999998	311.15	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
propane-1,2,3-tricarboxylic acid	C(C(CC(=O)O)C(=O)O)C(=O)O	439.15	None	3	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
[2-[(2R,3S,4R)-3,4-dihydroxyoxolan-2-yl]-2-hydroxyethyl] octadecanoate	CCCCCCCCCCCCCCCCCC(=O)OCC(C1C(C(CO1)O)O)O	330.15	None	22	1	0	0	0	0	0	0	1	0	0	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1-(3-chlorophenyl)ethanone	CC(=O)C1=CC(=CC=C1)Cl	None	517.15	6	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	3	1	0	0	0	0	0	0
azanium;fluoride;hydrofluoride	[NH4+].F.[F-]	398.75	513.15 and decomposes	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
oxomanganese	O=[Mn]	2113.15	None	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
dicalcium;silicate	[O-][Si]([O-])([O-])[O-].[Ca+2].[Ca+2]	1747.15	None	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4
oxoiron	O=[Fe]	1641.65	None	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
3,5,6,8-tetrahydroxy-1-methyl-9,10-dioxo-7-[3,4,5-trihydroxy-6-(hydroxymethyl)oxan-2-yl]anthracene-2-carboxylic acid	CC1=C2C(=CC(=C1C(=O)O)O)C(=O)C3=C(C2=O)C(=C(C(=C3O)O)C4C(C(C(C(O4)CO)O)O)O)O	456.15 and decomposes	None	9	4	0	0	0	0	0	0	0	1	1	8	1	0	0	0	0	0	0	0	0	0	5	0	0	0	0	0	0	1
(1R,3S,5R,6R,9R,11R,15S,16R,17R,18S,33R,35S,36R,37S)-33-[(2R,3S,4S,5S,6R)-4-amino-3,5-dihydroxy-6-methyloxan-2-yl]oxy-1,3,5,6,9,11,17,37-octahydroxy-15,16,18-trimethyl-13-oxo-14,39-dioxabicyclo[33.3.1]nonatriaconta-19,21,23,25,27,29,31-heptaene-36-carboxylic acid	CC1C=CC=CC=CC=CC=CC=CC=CC(CC2C(C(CC(O2)(CC(CC(C(CCC(CC(CC(=O)OC(C(C1O)C)C)O)O)O)O)O)O)O)C(=O)O)OC3C(C(C(C(O3)C)O)N)O	443.15 and decomposes	None	21	3	0	0	0	0	0	0	1	1	0	13	0	0	0	0	0	0	0	1	0	0	7	0	0	0	0	0	0	0
[(2R,3S,6S,7R,8R)-3-[(3-formamido-2-hydroxybenzoyl)amino]-8-hexyl-2,6-dimethyl-4,9-dioxo-1,5-dioxonan-7-yl] 3-methylbutanoate	CCCCCCC1C(C(OC(=O)C(C(OC1=O)C)NC(=O)C2=C(C(=CC=C2)NC=O)O)C)OC(=O)CC(C)C	415.8166666666666	None	13	2	0	0	0	0	0	0	0	0	3	3	2	0	0	0	0	0	2	0	0	0	3	0	0	0	0	0	0	1
(2S,3S,4S,5R,6R)-6-[(2S,3R,4S,5S,6S)-2-[[(3S,4aR,6aR,6bS,8aS,11S,12aR,14aR,14bS)-11-carboxy-4,4,6a,6b,8a,11,14b-heptamethyl-14-oxo-2,3,4a,5,6,7,8,9,10,12,12a,14a-dodecahydro-1H-picen-3-yl]oxy]-6-carboxy-4,5-dihydroxyoxan-3-yl]oxy-3,4,5-trihydroxyoxane-2-carboxylic acid	CC1(C2CCC3(C(C2(CCC1OC4C(C(C(C(O4)C(=O)O)O)O)OC5C(C(C(C(O5)C(=O)O)O)O)O)C)C(=O)C=C6C3(CCC7(C6CC(CC7)(C)C(=O)O)C)C)C)C	493.15 and decomposes	None	3	7	0	0	0	0	0	0	0	3	1	8	0	1	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0
(2R)-2,5,7,8-tetramethyl-2-[(4R,8R)-4,8,12-trimethyltridecyl]-3,4-dihydrochromen-6-ol	CC1=C(C2=C(CCC(O2)(C)CCCC(C)CCCC(C)CCCC(C)C)C(=C1O)C)C	276.15	None	4	2	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2,7,8-trimethyl-2-(4,8,12-trimethyltridecyl)-3,4-dihydrochromen-6-ol	CC1=C(C=C2CCC(OC2=C1C)(C)CCCC(C)CCCC(C)CCCC(C)C)O	274.15	623.15 and decomposes	4	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	2
2-aminoethanol;5-chloro-N-(2-chloro-4-nitrophenyl)-2-hydroxybenzamide	C1=CC(=C(C=C1[N+](=O)[O-])Cl)NC(=O)C2=C(C=CC(=C2)Cl)O.C(CO)N	492.67777777777775	None	10	2	0	0	0	0	0	0	0	0	2	3	0	0	0	0	0	0	0	3	0	0	6	2	0	0	0	0	0	0
4-tritylmorpholine	C1COCCN1C(C2=CC=CC=C2)(C3=CC=CC=C3)C4=CC=CC=C4	448.65	None	13	4	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	1	0	0	0	9	0	0	0	0	0	0	0
2-tert-butyl-4,6-dinitrophenol	CC(C)(C)C1=C(C(=CC(=C1)[N+](=O)[O-])[N+](=O)[O-])O	399.187037037037	493.15 and decomposes	5	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	2	0	0	0	0	0	0	1
S-(2-acetamidoethyl) ethanethioate	CC(=O)NCCSC(=O)C	305.65	None	8	0	0	1	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
3,5-ditert-butyl-4-hydroxybenzoic acid	CC(C)(C)C1=CC(=CC(=C1O)C(C)(C)C)C(=O)O	480.65	None	7	1	0	0	0	0	0	0	0	1	0	1	0	0	0	0	0	0	0	0	0	0	2	0	0	0	0	0	0	0
1-(2,4,5-trihydroxyphenyl)butan-1-one	CCCC(=O)C1=CC(=C(C=C1O)O)O	425.25	None	8	1	0	0	0	0	0	0	0	0	1	3	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
2-(dimethylamino)ethyl acetate	CC(=O)OCCN(C)C	None	425.15	7	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0
but-3-yn-2-one	CC(=O)C#C	None	357.15	4	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0
(1S,5S,8R,9S,10S,13S,14S,17S)-17-hydroxy-1,10,13-trimethyl-1,2,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydrocyclopenta[a]phenanthren-3-one	CC1CC(=O)CC2C1(C3CCC4(C(C3CC2)CCC4O)C)C	477.15	None	8	4	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
2-bromo-1,4-dichlorobenzene	C1=CC(=C(C=C1Cl)Br)Cl	308.15	499.15	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	1	0	1	0	0	0	0
2,4-dibromo-1-fluorobenzene	C1=CC(=C(C=C1Br)Br)F	342.15	None	4	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3	0	0	2	0	0	0	0
4-[(4-nitrophenyl)diazenyl]phenol	C1=CC(=CC=C1N=NC2=CC=C(C=C2)O)[N+](=O)[O-]	489.15	None	5	2	0	0	0	0	0	0	0	0	0	1	0	0	0	1	1	0	0	1	0	0	6	0	0	0	0	0	0	0
2-phenylcyclohexan-1-ol	C1CCC(C(C1)C2=CC=CC=C2)O	None	501.15	5	2	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
1,1,1-trimethoxyethane	CC(OC)(OC)OC	None	381.15	4	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3
1-(2-hydroxy-5-methylphenyl)ethanone	CC1=CC(=C(C=C1)O)C(=O)C	323.15	483.15	6	1	0	0	0	0	0	0	0	0	1	1	0	0	0	0	0	0	0	0	0	0	3	0	0	0	0	0	0	0
N-(dicyclopropylmethylidene)hydroxylamine	C1CC1C(=NO)C2CC2	349.65	None	7	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1
5-methyl-1H-pyrazole	CC1=CC=NN1	309.65	477.15	6	1	0	0	0	0	0	0	0	0	0	0	0	0	0	1	0	0	0	1	0	0	1	0	0	0	0	0	0	0
pyridine-4-carboxamide	C1=CN=CC=C1C(=O)N	429.15	None	8	1	0	1	0	0	0	0	0	0	0	0	0	0	0	2	0	0	1	0	0	0	1	0	0	0	0	0	0	0
2-(2-aminophenyl)aniline	C1=CC=C(C(=C1)C2=CC=CC=C2N)N	354.15	None	5	2	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2	0	0	6	0	0	0	0	0	0	0
heptadecan-1-ol	CCCCCCCCCCCCCCCCCO	326.95	606.15	18	0	0	0	0	0	0	0	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
nonane-1-thiol	CCCCCCCCCS	253.09999999999997	493.15	10	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
1H-1,2,4-triazole-3,5-diamine	C1(=NC(=NN1)N)N	478.15 and decomposes	None	2	1	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
